text,hashtags,created_at,reference_type,lang,users.username,users.following,users.tweets,users.location,users.verified,metrics.retweets,metrics.replies,metrics.quotes,metrics.impressions,entities.mentions,entities.url title,places.name,places.place_type,places.country,places.country_code
diphk pekerjaan kartu prakerja warga aceh omzet menjahit rp juta,"['kumparanbisnis', 'dailyupdate']",2022-11-25 06:47:32,,in,kumparan,3.0,953869.0,,True,0,0,0,0,[],['Kisah Korban PHK Ikut Kartu Prakerja: Sekarang Punya Omzet Jahit Rp 30 Juta'],,,,
gelombang bermunculan kemnaker janji pembinaan klik tautan,"['jakarta', 'kemnaker', 'gelombangphk', 'phk']",2022-11-25 06:48:20,,in,murianewscom,390.0,66670.0,"Kudus, CJ, Indonesia",False,0,0,0,0,[],"['Gelombang PHK Bermunculan, Kemnaker Janji Beri Pembinaan | MURIANEWS']","Bae, Indonesia",city,Indonesia,ID
marak bekali,"['marakphk', 'tips', 'phkkaryawan', 'keuangan']",2022-11-25 07:03:56,,in,requisitoire,451.0,9569.0,DKI Jakarta,True,0,0,0,0,[],"['Marak PHK, Penting! Bekali Diri dengan 5 Hal Ini']",,,,
pajak karyawan sri mulyani kikuk via,['beritasonora'],2022-11-25 07:10:00,,in,SonoraFM92,148.0,854088.0,"Jakarta Barat, DKI Jakarta",False,0,0,0,0,['kompastv'],"['Pajak Karyawan Naik Saat PHK Massal Terjadi, Sri Mulyani: Ini Sangat Kikuk']",,,,
nasib pekerja ujung tanduk muncul undang undang ciptakerja fokus minggu,"['phk', 'fokus', 'tvtempo']",2022-11-25 07:15:33,,in,TVTempoChannel,89.0,7754.0,"Palmerah, DKI Jakarta",False,0,0,0,0,[],['PHK & Mudarat UU Cipta Kerja | Fokus'],,,,
semoga bantuan blt meringankan beban kebutuhan,['bersamajuara'],2022-11-25 07:32:05,['replied_to'],in,Ghinayah_Amalia,241.0,1155.0,Bandung,False,0,1,0,0,['rifa_shania'],[],,,,
menko muhadjir perusahaan main jalan,['phk'],2022-11-25 07:36:02,,in,jpnncom,0.0,937171.0,Indonesia,False,0,0,0,0,[],"['Menko Muhadjir Minta Perusahaan Jangan Main PHK, Itu Jalan Terakhir']",,,,
pemerintah siapkan program padat karya kementerian lembaga tenaga kerja terkena,"['jokowipresidenku', 'pembangunanuntukrakyat', 'presidenjokowihebat', 'jokowimembangunnegeri', 'jokowimajubersamaindonesia', 'jokowibapakinfrastruktur']",2022-11-25 07:50:18,,in,triosusanto96,35.0,2049.0,"Kota Medan, Sumatera Utara",False,0,0,0,0,[],[],,,,
unutk jawa barat ridwan kamil memutuskan membantu pekerja kena,['bersamajuara'],2022-11-25 08:15:35,['replied_to'],in,SisFebriana,100.0,916.0,,False,0,1,0,0,['rifa_shania'],[],,,,
pagi bahas,['islamkaffah'],2022-11-25 08:18:24,,in,Yani_boleh,5.0,411.0,,False,0,0,0,0,[],"['PHK Massal Raksasa Digital, Pengangguran Terus Mengintai Rakyat | Serba-serbi MMC']",,,,
perusahaan startup efek sistem ekonomi kapitalisme,['islamkaffah'],2022-11-25 08:25:23,,in,ji_mien,69.0,1107.0,,False,0,0,0,0,[],"['PHK Massal Raksasa Digital, Pengangguran Terus Mengintai Rakyat | Serba-serbi MMC']",,,,
perusahaan startup efek sistem ekonomi kapitalisme menciptakan bubble ekonomi,['islamkaffah'],2022-11-25 08:26:25,,in,DoggyLucki,29.0,1064.0,,False,0,0,0,0,[],"['PHK Massal Raksasa Digital, Pengangguran Terus Mengintai Rakyat | Serba-serbi MMC']",,,,
perusahaan startup efek sistem ekonomi kapitalisme menciptakan bubble ekonomi meletus menciptakan krisis,['islamkaffah'],2022-11-25 08:28:08,,in,bag_customer,67.0,1050.0,,False,0,0,0,0,[],"['PHK Massal Raksasa Digital, Pengangguran Terus Mengintai Rakyat | Serba-serbi MMC']",,,,
perusahaan startup efek sistem ekonomi kapitalisme mnciptakan bubble ekonomi meletus menciptakan krisis ekonomi,['islamkaffah'],2022-11-25 08:30:51,,in,pengacara_mrs,57.0,1040.0,,False,0,0,0,0,[],"['PHK Massal Raksasa Digital, Pengangguran Terus Mengintai Rakyat | Serba-serbi MMC']",,,,
pemerintah siapkan program padat karya Kementerian lembaga tenaga kerja terkena,"['jokowipresidenku', 'pembangunanuntukrakyat', 'presidenjokowihebat', 'jokowimembangunnegeri', 'jokowimajubersamaindonesia', 'jokowibapakinfrastruktur']",2022-11-25 08:30:52,,in,BrownSugar1318,114.0,639.0,"Sumatera Selatan, Indonesia",False,0,0,0,0,[],[],"Sumatera Selatan, Indonesia",admin,Indonesia,ID
indonesia dilanda badai perusahaan ambil langkah,['tempobisnis'],2022-11-25 08:41:58,,in,tempodotco,28.0,1163490.0,Indonesia,False,0,0,0,0,[],"['Hitung Mundur Resesi, Ini Daftar 22 Perusahaan yang PHK Karyawan Selama 2022']",,,,
ridwan kamil anggarkan blt dar,['bersamajuara'],2022-11-25 08:45:47,['replied_to'],in,iinleztarie,61.0,984.0,,False,0,1,0,0,['rifa_shania'],[],,,,
pemerintah siapkan program padat karya kementerian tenaga kerja terkena,"['jokowipresidenku', 'pembangunanuntukrakyat', 'presidenjokowihebat', 'jokowimembangunnegeri', 'jokowimajubersamaindonesia', 'jokowibapakinfrastruktur']",2022-11-25 08:51:56,,in,andecaci,49.0,2800.0,"West Sumatra, Indonesia",False,0,0,0,0,[],[],"Koto Singkarak, Indonesia",city,Indonesia,ID
indonesia startup mengumumkan pemutusan hubungan kerja,['tempogaya'],2022-11-25 08:57:25,,in,tempodotco,28.0,1163490.0,Indonesia,False,0,0,0,0,[],['Ragam Penyebab Startup Gagal'],,,,
siapkan program padat karya terkena,"['jokowipresidenku', 'pembangunanuntukrakyat', 'presidenjokowihebat', 'jokowimembangunnegeri', 'jokowimajubersamaindonesia', 'jokowibapakinfrastruktur']",2022-11-25 09:11:04,,in,amel_mis,421.0,1679.0,Surakarta Jawa Tengah,False,0,1,0,0,[],[],,,,
perusahaan tips cegah foto okezone infografis,"['foto', 'fotogoogle']",2022-11-25 09:15:34,,in,google_foto,398.0,20816.0,,False,0,0,0,0,[],"['Okezone.com - Berita Terkini dan Informasi Terbaru Hari Ini', 'Dear Perusahaan, Ini 3 Tips Cegah PHK Massal 0 : Foto Okezone Infografis']",,,,
menkeu pertimbangkan pemberian bantuan atasi badai,"['bantuan', 'kemenkeu', 'phk']",2022-11-25 09:27:35,,in,indoposco,3.0,6667.0,DKI Jakarta,False,0,0,0,0,[],['Menkeu Pertimbangkan Pemberian Bantuan atasi Badai PHK - indoposco'],,,,
ridwan kamil duluan putuskan blt Jawa Barat,['bersamajuara'],2022-11-25 09:28:02,['replied_to'],in,twettyayu,297.0,1756.0,,False,0,1,0,0,['rifa_shania'],[],,,,
blt jawa barat ridwan kamil,['bersamajuara'],2022-11-25 09:46:33,['replied_to'],in,AgungHarsah,55.0,961.0,,False,0,1,0,0,['rifa_shania'],[],,,,
umkm indonesia tumbuh solid menyerap tenaga kerja gaes mengurangi angka kemiskinan masif umkm akn penyerap korban,['kinerjabriq3'],2022-11-25 10:00:04,['replied_to'],in,kharisma4ndini,1971.0,4476.0,🌏,False,7,1,0,0,[],[],,,,
pemerintah tinggal diam jawa baray ridwan kamil terbaik pekerja kena,['bersamajuara'],2022-11-25 10:07:14,['replied_to'],in,AgilFil,50.0,2089.0,,False,0,1,0,0,['rifa_shania'],[],,,,
raksasa digital akibat kekurangan dana sistem investasinya berbasis perjudian spekulasi diwujudkan bentuk jual beli saham sekuritas obligasi sistem pasar modal,['islamkaffah'],2022-11-25 10:08:17,,in,KayyisahUmmu,85.0,924.0,,False,0,0,0,0,[],"['PHK Massal Raksasa Digital, Pengangguran Terus Mengintai Rakyat | Serba-serbi MMC']",,,,
sistem ekonomi islam bertumpu sektor riil khilafah melarang mengharamkan sektor ekonomi non riil berkembang sektor merusak perekonomian berakibat,['islamkaffah'],2022-11-25 10:16:54,,in,UmmuHimmah5,110.0,959.0,,False,0,0,0,0,[],"['PHK Massal Raksasa Digital, Pengangguran Terus Mengintai Rakyat | Serba-serbi MMC']",,,,
sistem ekonomi kapitalisme dibangun sektor non riil pertumbuhan ekonomi cepat pertumbuhannya semu publik mengandalkan sistem ekonomi kapitalisme,['islamkaffah'],2022-11-25 10:21:09,,in,Mufin_4,174.0,949.0,,False,0,0,0,0,[],"['PHK Massal Raksasa Digital, Pengangguran Terus Mengintai Rakyat | Serba-serbi MMC']",,,,
sri mulyani nulisnya ridwan kamil gelombang unutk jawa barat,['bersamajuara'],2022-11-25 10:36:53,['replied_to'],in,NSoetoyo,157.0,913.0,,False,0,1,0,0,['rifa_shania'],[],,,,
terimakasih pekerja terdampak,['bersamajuara'],2022-11-25 10:38:31,['replied_to'],in,NanBoSan1,356.0,2120.0,,False,0,1,0,0,['rifa_shania'],[],,,,
selamat sore terima kasih menyayangi kangen love all,"['phk', 'resesi', 'loker', 'lokerjakarta']",2022-11-25 10:42:31,,in,HARDNOWO182,623.0,660.0,SOC-SRG■173cm,False,0,0,0,0,[],[],,,,
perushan startup perushaan berupaya mnhan kerugian mmbengkak mnrik perhatian investor memphk adakan cra lengkap,['islamkaffah'],2022-11-25 10:43:41,,in,ilikessspicy_,15.0,323.0,,False,0,0,0,0,[],"['PHK Massal Raksasa Digital, Pengangguran Terus Mengintai Rakyat | Serba-serbi MMC']",,,,
semoga membantu pekerja terkena,['bersamajuara'],2022-11-25 10:44:06,['replied_to'],in,fitriani_hsb,380.0,1255.0,,False,0,1,0,0,['rifa_shania'],[],,,,
marak besaran saran ekonom pemerintah,"['phk', 'perekonomian']",2022-11-25 10:45:08,,in,wahananewsdotco,1901.0,50190.0,Jakarta,False,2,0,0,0,[],"['Marak PHK Besar-besaran, Ini Saran Ekonom ke Pemerintah - Wahana News']",,,,
kinerja pph pasal positif tren karyawan,"['pajak', 'pegawai', 'ekonomi']",2022-11-25 10:46:07,,in,IDbelasting,49.0,8369.0,Jakarta,False,0,0,0,0,[],['Kinerja PPh Pasal 21 Masih Positif di Tengah Tren PHK Karyawan'],,,,
besarbukan indonesia nageri apsnya urk menhn kerugian prshaan mnrik investor startup modalnya investor cek ges,['islamkaffah'],2022-11-25 10:46:15,,in,nuritucahaya_,30.0,350.0,,False,0,0,0,0,[],"['PHK Massal Raksasa Digital, Pengangguran Terus Mengintai Rakyat | Serba-serbi MMC']",,,,
startup bukanbhnya indonesia negeri kslhn sistem kapitalis dbngn sktor nonril sistem investasinya berbasis perjudian bntk jual beli shm,['islamkaffah'],2022-11-25 10:48:43,,in,jghatiselalu22,19.0,345.0,,False,0,0,0,0,[],"['PHK Massal Raksasa Digital, Pengangguran Terus Mengintai Rakyat | Serba-serbi MMC']",,,,
keslahan sistem ekonomi kapitalis sendri mengejar sistem ters,['islamkaffah'],2022-11-25 10:51:00,,in,ilike_ngemil,13.0,316.0,,False,0,0,0,0,[],"['PHK Massal Raksasa Digital, Pengangguran Terus Mengintai Rakyat | Serba-serbi MMC']",,,,
akibat kslhn sistem ekonomi kapitalis jka sstem eknomi kapitalis mngjr keuntungan materi dukung sistem pendanaan kuat islam ideolgi solusi,['islamkaffah'],2022-11-25 10:55:13,,in,ilikessspicy_,15.0,323.0,,False,0,0,0,0,[],"['PHK Massal Raksasa Digital, Pengangguran Terus Mengintai Rakyat | Serba-serbi MMC']",,,,
terimakasih kang semoga,['bersamajuara'],2022-11-25 10:56:00,['replied_to'],in,Leeeronica,407.0,1155.0,,False,0,1,0,0,['pemudapejuang_'],[],,,,
kenaikan dibilang semoga korban perusahaan menyetujui,['bersamajuara'],2022-11-25 11:18:36,['replied_to'],in,iftha53,566.0,1106.0,bengkoloe,False,0,1,0,0,['rianajahrian'],[],,,,
semoga angka kenaikan diterima korporasi,['bersamajuara'],2022-11-25 11:24:36,['replied_to'],in,MadeleynAinley,134.0,1224.0,,False,0,1,0,0,['rianajahrian'],[],,,,
semoga angka diterima korporasi menimbulkan,['bersamajuara'],2022-11-25 11:25:05,['quoted'],in,MadeleynAinley,134.0,1224.0,,False,0,0,0,0,[],[],,,,
east ventures membangkitkan inisiatif indonesia kali menargetkan pekerja digital terkena hantaman badai atasi ramainya industri digital tanah air east ventures luncurkan idpb mtpm,"['badaiphk', 'phk']",2022-11-25 12:00:00,,in,PingPointID,93.0,5396.0,Jakarta Capital Region,False,0,0,0,0,[],"['Atasi Ramainya PHK di Industri Digital Tanah Air, East Ventures Luncurkan IDPB MTPM']",,,,
negara abai,['islamkaffah'],2022-11-25 12:00:03,,in,Hohoho272,95.0,208.0,,False,0,0,0,0,[],[],,,,
gaess pengangguran mengintai,['islamkaffah'],2022-11-25 12:00:47,,in,Shantikapoor27,97.0,157.0,,False,0,0,0,0,[],[],,,,
catat karyawan resign berhak jenis hak haknya syarat mendapatkannya infografis,"['infografishukum', 'klinikhukum', 'hukumketenagakerjaan']",2022-11-25 12:15:00,,in,klinikhukum,198.0,114488.0,"Jakarta Selatan, DKI Jakarta",False,8,0,1,0,[],['Hak Pekerja yang Terkena PHK dan yang Mengundurkan Diri - Klinik Hukumonline'],,,,
keberadaan bisnis berbasis teknologi internet startup menyedot perhatian publik bisnis bangkrut,['islamkaffah'],2022-11-25 12:29:57,,in,EsKrimLebihOke,203.0,1151.0,"Barcelona, Spain",False,0,0,0,0,[],[],,,,
tersiksa sistem kapitalis mahal,['islamkaffah'],2022-11-25 12:37:04,,in,ka_najla,214.0,896.0,to the rest place,False,0,0,0,0,[],[],,,,
setuju banget neng biar membebani pelaku usaha menimbulkan,['bersamajuara'],2022-11-25 12:40:28,['replied_to'],in,esmeraldalondo2,504.0,1267.0,,False,0,0,0,0,"['iftha53', 'pemudapejuang_']",[],,,,
pertumbuhan positif sektor umkm membantu recovery ekonomi cepat umkm menyelamatkan pekerja pekerja mengalami membuka usaha ladang mencari nafkah,['kinerjabriq3'],2022-11-25 12:49:46,['replied_to'],in,daemontrgyn,155.0,221.0,,False,0,1,0,0,[],[],,,,
asosiasi pengusaha menggugat permenaker terkait kenaikan upah minimum berharap kepala daerah peraturan,['tempobisnis'],2022-11-25 13:09:16,,in,tempodotco,28.0,1163490.0,Indonesia,False,0,0,0,0,[],"['Minta Penerapan Kenaikan Upah Ditunda, Pengusaha Beralasan Demi Cegah PHK Massal']",,,,
penerapan kenaikan upah ditunda pengusaha beralasan cegah,"['terbaru', 'berita']",2022-11-25 13:17:32,,in,nolantv_update,2.0,33607.0,,False,0,0,0,0,[],"['Minta Penerapan Kenaikan Upah Ditunda, Pengusaha Beralasan Demi Cegah PHK Massal – 2022 | Info TV', 'Tokped Portal']",,,,
dibantu korporasinya buruhnya hehe,['bersamajuara'],2022-11-25 13:20:05,['replied_to'],in,Masjonophoto,1560.0,1229.0,Next Level 30st Henry Bird,False,0,1,0,0,['rifa_shania'],[],,,,
si oren bahas tuntas solusi islam kaffah,['islamkaffah'],2022-11-25 13:23:06,,in,OwlOwllowy,149.0,130.0,,False,0,0,0,0,[],[],,,,
gelombang ramai langkah kemnaker,"['sindonews', 'bukanberitabiasa']",2022-11-25 13:23:16,,in,SINDOnews,181.0,1061387.0,"Jakarta Pusat, DKI Jakarta",False,0,0,1,0,[],"['Gelombang PHK Semakin Ramai, Ini Langkah Kemnaker']",,,,
badai startup kemnaker lakukan,"['lengkapcepatberitanya', 'keuangan', 'ekonomi', 'ekonomi', 'ekonomiindonesia']",2022-11-25 13:35:43,,in,okezonenews,67.0,1963138.0,Jakarta,False,0,0,0,0,[],"['Badai PHK Startup, Kemnaker Lakukan Apa? : Okezone Economy']",,,,
resesi ekonomi melanda dunia dituding penyebab gelombang startup raksasa lagilagi krusial alam kapitalisme,['islamkaffah'],2022-11-25 13:35:48,,in,HZhanyta,309.0,782.0,,False,0,0,0,0,[],"['PHK Massal Raksasa Digital, Pengangguran Terus Mengintai Rakyat | Serba-serbi MMC']",,,,
nasib membayangi rakyat jelata tenaga kerja asing tka bebas melenggang indonesia kondisi dilegalkan ketuk palunya uu omnibus law kejamnya ekonomi kapitalisme,['islamkaffah'],2022-11-25 13:38:15,,in,SativaOza,55.0,208.0,,False,0,0,0,0,[],"['PHK Massal Raksasa Digital, Pengangguran Terus Mengintai Rakyat | Serba-serbi MMC']",,,,
pekerja kehilangan pekerjaan memiliki pemasukan kesulitan memenuhi kebutuhan hidup,['islamkaffah'],2022-11-25 13:40:23,,in,MochiMawi,76.0,228.0,,False,0,0,0,0,[],"['PHK Massal Raksasa Digital, Pengangguran Terus Mengintai Rakyat | Serba-serbi MMC']",,,,
ridwan kamil membatu buruh kena dbantu,['bersamajuara'],2022-11-25 13:42:57,['replied_to'],in,CHECKinSOLO,33.0,803.0,,False,0,0,0,0,['rifa_shania'],[],,,,
model perusahaan startup bisnis rapuh mudah goyah pendanaan perusahaan startup tergantung suntikan dana investor wajar gelombang,['islamkaffah'],2022-11-25 13:49:52,,in,Skutell1Skutell,70.0,230.0,,False,0,0,0,0,[],"['PHK Massal Raksasa Digital, Pengangguran Terus Mengintai Rakyat | Serba-serbi MMC']",,,,
baca badai raksasa digital unicorn dewa penyelamat,['opini'],2022-11-25 13:50:33,,in,mitaummuhilwa,100.0,402.0,,False,0,0,0,0,[],"['Badai PHK massal oleh banyak... - Muslimah News Com', 'Badai PHK Massal Raksasa Digital, Kala Unicorn Tidak Lagi Jadi Dewa Penyelamat']",,,,
transaksi turun profit perusahaan startup memilih efisiensi efisiensi mengurangi karyawan,['islamkaffah'],2022-11-25 13:53:34,,in,Bintang061976,111.0,361.0,,False,0,0,0,0,[],"['PHK Massal Raksasa Digital, Pengangguran Terus Mengintai Rakyat | Serba-serbi MMC']",,,,
aset perusahaan startup sumber daya manusia,['islamkaffah'],2022-11-25 13:56:16,,in,RisollWawi,92.0,353.0,,False,0,0,0,0,[],"['PHK Massal Raksasa Digital, Pengangguran Terus Mengintai Rakyat | Serba-serbi MMC']",,,,
east ventures hadirkan program kewirausahaan korban startup selamat guru jepang jerman uruguay iran,"['phk', 'layoffs', 'startup', 'investasi', 'hackathon2022', 'karsauntukasadanrasa']",2022-11-25 14:20:44,,in,txtdaritekdi,3.0,7074.0,,False,0,0,0,0,[],['East Ventures Hadirkan Program Kewirausahaan Bagi Korban PHK Startup'],,,,
perusahan teknologi hp inc pemutusan hubungan kerja ribuan karyawannya,['phkmassal'],2022-11-25 14:30:02,,in,Genpi_Co,80.0,157303.0,"Jakarta, Indonesia",False,0,0,0,0,[],"['Ekonomi Sulit, HP Inc PHK Massal Ribuan Karyawan - GenPI.co']",,,,
pemerintah level provisi Jawa Barat dikomandani ridwan kamil menetapkan blt buruh kena,['bersamajuara'],2022-11-25 16:07:21,['replied_to'],in,OurKarim,153.0,712.0,,False,0,0,0,0,['rifa_shania'],[],,,,
Jawa Barat kang emil blt,['bersamajuara'],2022-11-25 16:17:43,['replied_to'],in,rendriyuandra,22.0,736.0,,False,0,0,0,0,['rifa_shania'],[],,,,
ridwan kamil mah gelombang mesti dipikrkan disiapkan,['bersamajuara'],2022-11-25 16:33:51,['replied_to'],in,WestinUmbara,73.0,704.0,Bengkel,False,0,0,0,0,['rifa_shania'],[],,,,
perusahaan pemutusan hubungan kerja startup pengangguran mengintai rakyat solusi islam,['islamkaffah'],2022-11-25 16:34:47,,in,ummuabyan23,197.0,1325.0,,False,0,0,0,0,[],"['PHK Massal Raksasa Digital, Pengangguran Terus Mengintai Rakyat | Serba-serbi MMC']",,,,
perusahaan startup pandangan islam program,['islamkaffah'],2022-11-25 16:35:26,,in,Zakiya323,251.0,1492.0,,False,0,0,0,0,[],"['PHK Massal Raksasa Digital, Pengangguran Terus Mengintai Rakyat | Serba-serbi MMC']",,,,
raksasa digital pengangguran mengintai rakyat penjelasan pandangan islam,['islamkaffah'],2022-11-25 16:41:09,,in,syifasiicha,214.0,1541.0,,False,0,0,0,0,[],"['PHK Massal Raksasa Digital, Pengangguran Terus Mengintai Rakyat | Serba-serbi MMC']",,,,
terkena pastinya,['bersamajuara'],2022-11-25 16:47:30,['replied_to'],in,rahmamamarah,181.0,2159.0,indonesia,False,0,0,0,0,['nurhayatinnufus'],[],,,,
miskin petani pengusaha merugi karyawan kerjaan sistemnya kontrak rezim nyusahin rakyat muak,"['makzulkanpresidensejutangibul', 'makzulkanpresidensejutangibul']",2022-11-25 20:57:43,['replied_to'],in,Penawar81469159,2034.0,22122.0,,False,1,0,0,0,['freestranger_24'],[],,,,
pph karyawan melonjak persen maraknya,['iknuntukpemerataanekonomi'],2022-11-26 00:00:02,,in,ferdiansahkur,12.0,874.0,,False,0,0,0,0,[],[],,,,
terpopuler bisnis cek blt bbm cair sri mulyani heran data pajak kabar,['tempobisnis'],2022-11-26 00:04:03,,in,tempodotco,28.0,1163490.0,Indonesia,False,0,0,0,0,[],"['Terpopuler Bisnis: Cara Cek BLT BBM Cair Bulan Depan, Sri Mulyani Heran Data Pajak Tak Seperti Kabar PHK']",,,,
lowongan kerja surabaya november minimal lulusan sma terbuka pensiunan korban,"['lowongan', 'lowongankerja', 'vacancy']",2022-11-26 01:45:45,,in,duaseringgit3,0.0,4436.0,,False,0,0,0,0,[],"['Surya.co.id - Berita dan video terkini seputar peristiwa, sepak bola, selebriti, kesehatan, travel, hiburan dan wiki dari Surabaya dan Sekitarnya']",,,,
sumber video lengkapnya situasi berubah investor meninggalkan startup,"['phk', 'startup']",2022-11-26 02:06:59,,in,achmadnurhdyt,1022.0,3915.0,,True,0,0,0,0,[],"['Situasi Berubah, Benarkah Investor Telah Meninggalkan Startup?', 'HARI INI PHK MASAL START UP , SIAP-SIAP BESOK GILIRAN ANDA?', 'HARI INI PHK MASAL START UP , SIAP-SIAP BESOK GILIRAN ANDA?']",,,,
indonesia bahaya pandemi covid hancurkan dunia usaha bisnis perusahaan bangkrut badai visa dihindari pengusaha colaps ancaman resesi global membenamkan ri beban utang,['makzulkanpresidensejutangibul'],2022-11-26 02:25:30,['quoted'],in,DekritTolol,1093.0,817.0,,False,0,0,0,0,[],[],,,,
ketidakpastian akibat pandemi pemutusan hubungan kerja situasi ekonomi berisiko menimbulkan kecemasan berkepanjangan pemimpin perusahaan karyawan dituntut kreatif produktif bangkit kuat,"['ekonomi', 'adadikompas']",2022-11-26 03:28:38,,in,hariankompas,272.0,276265.0,"Palmerah, Jakarta",False,0,0,0,0,[],['Mengelola Ketakutan'],,,,
sri mulyani heran setoran pajak penghasilan marak,"['phk', 'srimulyani']",2022-11-26 03:30:06,,in,fajaronline,92.0,347269.0,"Jakarta, Indonesia",False,0,0,0,0,[],"['Sri Mulyani Heran, Setoran Pajak Penghasilan Naik tapi PHK Marak']",,,,
cebong kampret korban kebijakan pemerintah jokowi pdip oligarki kena cebong kadrun kemiskinan melanda cebong kadrun cebong kadrun bersatu turunkan jokowi,"['makzulkanpresidensejutangibul', 'makzulkanpresidensejutangibul']",2022-11-26 03:40:34,['replied_to'],in,MichelAdam5l5,3824.0,3387.0,,False,0,0,0,0,['preciosakanti'],[],,,,
elonmusk berencana sebar tim teknis twitter ri,"['elonmusk', 'twitter', 'as']",2022-11-26 03:46:33,,in,wahananewsdotco,1901.0,50190.0,Jakarta,False,3,0,0,0,[],"['Usai PHK, Elon Musk Berencana Sebar Tim Teknis Twitter hingga ke RI - Wahana News']",,,,
berdampak tech winter masuk perusahaan tech under kementerian kaya dto Kementerian Kesehatan govtechedu lain-lain investornya duit pajak rakyat berilah hasil kerja terbaik yah dibilang semi mengabdi kaya sejawat,['lokercot'],2022-11-26 04:36:28,['quoted'],in,hrdbacot,883.0,104921.0,Indonesia,True,16,0,1,0,['pns_ababil'],[],,,,
berdampak tech winter masuk perusahaan tech under kementerian kaya dto Kementerian Kesehatan govtechedu,['lokercot'],2022-11-26 04:37:49,['retweeted'],in,itswylz,1195.0,225144.0,غوسو,False,16,0,0,0,['hrdbacot'],[],,,,
waspadai informasi palsu,"['ekonomi', 'phk', 'buruh', 'resesi']",2022-11-26 06:02:00,,in,sasasayatusa_,4287.0,2003.0,Debajo de tu cama,False,1,1,0,0,[],[],,,,
sesuai peraturan berlaku,"['ekonomi', 'phk', 'buruh', 'resesi']",2022-11-26 06:02:02,['replied_to'],in,sasasayatusa_,4287.0,2003.0,Debajo de tu cama,False,0,0,0,0,[],[],,,,
pajak karyawan tumbuh persen badai sri mulyani waspada portalnesia,['pnnews'],2022-11-26 06:05:04,,in,Portalnesia1,2.0,5560.0,,False,0,0,0,0,[],"['Pajak Karyawan Tumbuh 21 Persen di Tengah Badai PHK, Sri Mulyani Mulai Waspada – Portalnesia']",,,,
presiden jokowi siapkan program padat karya dampak rambut putih siang,['jokowimajubersamaindonesia'],2022-11-26 06:31:30,,in,KinerjaPmrintah,1843.0,210.0,,False,1,1,0,0,[],[],,,,
presiden jokowi siapkan program padat karya dampak rambut putih,['jokowimajubersamaindonesia'],2022-11-26 07:21:04,['retweeted'],in,PININGIT19,2496.0,2165.0,CahTurus - Solo - Indonesia,False,1,0,0,0,['kinerjapmrintah'],[],,,,
butuh uang jta bayar hutang ortu berani bilang ortu ortu bayarin hutang om kdang iri lihat anak bersukur kdang menderita,['semangat'],2022-11-26 07:40:27,,in,Zeusswoo2,0.0,125.0,,False,0,2,0,0,[],[],,,,
kasih yeeaa cukai sejatinya mengendalikan konsumsi rokok masyarakat narasi petani rugi pabrik rokok narasi dibangun industri membodohi publik,['petanitembakau'],2022-11-26 09:00:02,,in,bintang_ayu01,2.0,106.0,,False,0,0,0,0,[],[],,,,
dihadapkan divisi riset target terkecuali orang perform hasil nyata menghasilkan cuan maintenance produk telorkan salam,['phk'],2022-11-26 09:11:04,['replied_to'],in,koharjidan,546.0,389.0,"-6.1289266,106.6548274",False,0,0,0,0,[],[],,,,
cukai sejatinya mengendalikan konsumsi rokok masyarakat narasi petani rugi pabrik rokok narasi dibangun industri membodohi publik,['petanitembakau'],2022-11-26 09:14:23,,in,Tarno44959709,19.0,595.0,,False,0,0,0,0,[],[],,,,
arsjad rasyid industri padat karya perusahaan startup memiliki alasan berbedabeda pemutusan hubungan kerja karyawan,"['b20', 'arsjadrasjid', 'upahminimum', 'inklusifkolaboratif']",2022-11-26 09:17:17,,in,inklusif_kolab,0.0,739.0,,False,0,0,0,0,[],"['Gelombang PHK Ancam Optimisme, Insentif Dunia Usaha Perlu Didorong - Arsjad Rasjid']",,,,
narasi petani rugi pabrik rokok narasi dibangun industri membodohi publik,['petanitembakau'],2022-11-26 10:00:01,,in,YantiBasri1,188.0,55.0,,False,0,0,0,0,[],[],,,,
ab darwaza kaun todega,"['jobmeme', 'desimemes', 'bollywoodmemes', 'hrmemes', 'jobseeker', 'jobs', 'bollywood', 'resumememes', 'career', 'layoffs', 'resignation', 'darwazathoddaya', 'cid']",2022-11-26 10:19:37,,in,job_memes,1.0,32.0,,False,0,0,0,0,[],[],,,,
arsjad rasjid menyebut indonesia membutuhkan solusi holistik pemerintah pendekatan menghadapi gelombang menggerus optimisme dal menghadapi ancaman resesi,"['arsjadrasjid', 'upahminimum', 'inklusifkolaboratif']",2022-11-26 10:52:59,,in,inklusif_kolab,0.0,739.0,,False,0,0,0,0,[],[],,,,
terkini bisnis penjelasan bri uang nasabah raib daftar perusahaan karyawannya,['tempobisnis'],2022-11-26 11:28:33,,in,tempodotco,28.0,1163490.0,Indonesia,False,0,0,0,0,[],"['Terkini Bisnis: Penjelasan BRI Soal Uang Nasabah Raib, Daftar Perusahaan yang PHK Karyawannya']",,,,
perusahaan sembarangan karyawannya aturannya,"['lengkapcepatberitanya', 'keuangan', 'ekonomi', 'ekonomi', 'ekonomiindonesia']",2022-11-26 11:28:39,,in,okezonenews,67.0,1963138.0,Jakarta,False,0,0,0,0,[],"['Ingat! Perusahaan Tak Bisa Sembarangan PHK Karyawannya, Begini Aturannya : Okezone Economy']",,,,
